id,id_order,product_id,product_quantity,sku,unit_price,date,unit_price_total,price_segment,order_id,created_date,name,desc,price,discount,discount_percent,category
1257116,360132,0,1,CRU0017-2,90.99,2017-05-29 12:03:04,90.99,medium,360132,2017-05-29 12:07:19,Crucial memory Mac 8GB (2x4GB) SO-DIMM DDR3 1333MHz,RAM 8GB (2x4GB) Mac mini (2011) iMac (2010/11) MacBook Pro (2011),107.98,16.99000000000001,15.73439525838119,Laptops
1257126,360139,0,1,TRK0009,29.99,2017-05-29 12:07:59,29.99,low,360139,2017-05-29 12:18:33,Bravo Trackr Locator Plata,Bluetooth locator objects APP for iPhone,29.99,0.0,0.0,Smartphones & Accessories
1257129,360141,0,1,CRU0026-2,140.99,2017-05-29 12:10:32,140.99,medium,360141,2017-05-29 12:13:41,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1333MHz,RAM 16GB (2x8GB) Mac mini (2011) iMac (2010/11) MacBook Pro (2011).,163.98,22.98999999999998,14.020002439321857,Laptops
1257131,360143,0,1,SAN0101,14.99,2017-05-29 12:11:14,14.99,low,360143,2017-05-29 12:15:31,SanDisk Ultra SDHC Class 10 | 32GB,SDHC Memory Card Class 10 32GB transfer rate of 80MB / s,15.99,1.0,6.2539086929330825,Storage
1257137,360145,0,1,OWC0013,3.99,2017-05-29 12:17:27,3.99,low,360145,2017-05-29 12:39:38,OWC Kit of 5 tools for Mac and PC,Kit of 5 tools for repair / extension Mac.,6.99,3.0,42.91845493562232,Other
1257140,360136,0,1,LEX0017,19.99,2017-05-29 12:19:00,19.99,low,360136,2017-05-29 12:25:31,Lexar High-Performance Memory Card microSDXC UHS Class 1 | 64GB with SD adapter,MicroSDXC Card 64GB UHS Class 1 with speeds of 45MB / s,33.99,14.000000000000004,41.18858487790528,Storage
1257146,360149,0,1,APP1190,70.0,2017-05-29 12:23:33,70.0,medium,360149,2017-05-29 12:24:56,IPhone AppleCare Protection Plan,Apple Care extended warranty iPhone.,70.0,0.0,0.0,Smartphones & Accessories
1257150,360150,0,1,LIF0096,59.99,2017-05-29 12:24:43,59.99,medium,360150,2017-05-29 12:28:49,LifeProof Fre Waterproof Case iPhone 6 / 6S Black,waterproof and extreme conditions for iPhone 6 / 6S case.,79.99,19.999999999999993,25.003125390673826,Smartphones & Accessories
1257151,360151,0,3,IOT0019,14.99,2017-05-29 12:26:54,44.97,low,360151,2017-05-31 08:36:08,iOttie RapidVOLT Max Dual 2 USB Car Charger Black,Car charger with two USB ports for fast charging (25A each) for iPhone,19.99,4.999999999999998,25.012506253126553,Smartphones & Accessories
1257154,360153,0,1,LEX0034,53.99,2017-05-29 12:28:58,53.99,medium,360153,2017-05-29 12:43:41,Lexar JumpDrive Lightning USB 3.0 C20i Pendrive 64GB,64GB external memory with Lightning to USB connection and application for iPhone iPod and iPad,108.9,54.910000000000004,50.42240587695134,Smartphones & Accessories
1257156,360155,0,1,WAC0132,179.99,2017-05-29 12:31:09,179.99,medium,360155,2017-05-29 12:36:34,Wacom Intuos Pro S Graphics Tablet - Education,Exclusive discount for students and teachers.,224.99,45.0,20.00088892839682,Tablets & Accessories
1257160,360158,0,1,SEA0103,53.99,2017-05-29 12:38:09,53.99,medium,360158,2017-05-29 12:53:00,"Seagate Barracuda 1TB Hard Drive 25 ""7mm",Internal Hard Drive 1TB 7mm and 25 for Mac and PC,69.99,15.999999999999993,22.860408629804247,Storage
1257162,360160,0,2,PAC2061,799.0,2017-05-29 12:38:51,1598.0,high,360160,2017-05-29 13:16:54,"Second hand - Apple iMac 215 ""Core i5 Quad-Core 25GHz | 8GB RAM | 500GB HDD",IMac reconditioned 215 inch quad-core i5 25GHz | 8GB RAM | 500GB HDD,1199.0,400.0,33.361134278565466,Desktops
1257168,360163,0,2,APP1685,9.0,2017-05-29 12:43:49,18.0,low,360163,2017-05-29 12:54:47,Adapter Apple Lightning to headphone jack 3.5 mm Jack,Lightning adapter for headphones or earphones Jack 3.5 mm connector for iPhone iPad and iPod,9.0,0.0,0.0,Smartphones & Accessories
1257169,360164,0,1,TOS0022,99.99,2017-05-29 12:43:52,99.99,medium,360164,2017-05-29 12:45:13,"Toshiba Canvio Basic 25 ""3TB USB 3.0 Black",25-inch external hard drive 3TB USB 3.0 for Mac and PC.,139.95,39.959999999999994,28.553054662379417,Storage
1257178,360167,0,1,WDT0363,149.99,2017-05-29 12:48:23,149.99,medium,360167,2017-05-29 12:54:22,4TB WD My Passport External Hard Drive USB 3.0 Black 25,4TB External Hard Drive USB 3.0 with Mac and PC light for compact design,179.99,30.0,16.66759264403578,Storage
1257180,360168,0,1,LAC0226,329.99,2017-05-29 12:49:32,329.99,high,360168,2017-05-29 13:26:59,Lacie Rugged Hard Disk Thunderbolt 4TB USB-C,"4TB hard disk rugged, compact Thunderbolt and USB-C for Mac and PC",269.99,-60.0,-22.223045297973997,Storage
1257186,360163,0,1,KAN0052,9.99,2017-05-29 12:53:19,9.99,low,360163,2017-05-29 12:54:47,Kanex Lightning to USB Cable White 12m,Ligthning to USB Cable 12m (MFi) for iPhone iPad and iPod.,17.99,7.999999999999998,44.46914952751528,Smartphones & Accessories
1257187,360169,0,1,MAC0124,29.99,2017-05-29 12:53:32,29.99,low,360169,2017-05-29 13:03:46,Macally Mini DisplayPort to DVI / HDMI / VGA 4K,Adapter Mini Display Port 3 in 1 1080p and 4K for Mac.,39.95,9.960000000000004,24.93116395494369,Monitors
1257191,360119,0,1,MAT0007,119.99,2017-05-29 12:55:36,119.99,medium,360119,2017-05-29 12:57:58,Matias Bluetooth keyboard Aluminum + Spanish number IOS and Mac Plata,Aluminum Bluetooth keypad manages 4 devices simultaneously for PC and Mac iPad iPhone,119.99,0.0,0.0,Smartphones & Accessories
1257198,360172,0,1,BEL0207,19.99,2017-05-29 12:57:01,19.99,low,360172,2017-05-29 13:03:36,MIXIT Belkin USB Wall Charger 24A Metallic Rose Gold,Metallic USB charger for iPad and iPhone,19.99,0.0,0.0,Smartphones & Accessories
1257201,360160,0,1,AP20084,869.0,2017-05-29 12:58:05,869.0,high,360160,2017-05-29 13:16:54,"Like new - Apple Macbook Air 13 ""i5 16GHz | 8GB RAM | 128GB Flash",Computer Refurbished MacBook Air 13-inch i5 16GHz | 8GB RAM | 128GB Flash,1099.0,230.0,20.928116469517743,Laptops
1257202,360169,0,1,GRT0374,34.99,2017-05-29 12:58:38,34.99,low,360169,2017-05-29 13:03:46,Griffin Elevator Mac and PC support Silver / Transparent,Support for MacBook MacBook Air and MacBook Pro,39.95,4.960000000000001,12.415519399249062,Laptops
1257209,360176,0,1,SEA0107,70.99,2017-05-29 13:00:08,70.99,medium,360176,2017-05-29 13:20:35,"Seagate 1TB hard drive Firecuda 25 ""SSHD SATA3 7mm",HDD SSHD 1TB 25 inch SATA interface 6 GB / s and rotational speed 5400 RPM for Mac and PC,84.99,14.0,16.472526179550538,Storage
1257218,360180,0,1,PAC1475,387.99,2017-05-29 13:07:57,387.99,high,360180,2017-05-29 13:09:40,OWC Mercury Elite Pro Dual RAID FW800 / USB3 | 8TB Seagate Desktop,OWC Mercury Pro Dual + 8TB (2x4TB) Hard Drives Seagate Elite Desktop for Mac and PC,422.97,34.98000000000002,8.270090077310451,Desktops
1257220,360180,0,1,APP0718,41.99,2017-05-29 13:08:27,41.99,low,360180,2017-05-29 13:09:40,Apple Thunderbolt Cable 2m Black,Cable Mac Apple Thunderbolt 2m.,45.0,3.009999999999998,6.688888888888885,Cables & Chargers
1257224,360181,0,1,LEX0032,26.99,2017-05-29 13:12:36,26.99,low,360181,2017-05-29 13:18:54,Lexar JumpDrive Lightning USB 3.0 C20i Pendrive 16GB,JumpDrive Lightning USB 3.0 16GB C20i,45.9,18.91,41.19825708061002,Storage
1257230,360183,0,1,TPL0022,30.99,2017-05-29 13:19:27,30.99,low,360183,2017-05-29 13:22:13,TP-Link HS-100 Smart Plug Wi-Fi for iPhone and iPad,Smart Wi-Fi plug for iPhone i iPad,48.28,17.290000000000003,35.81193040596521,Smartphones & Accessories
1257231,360184,0,1,GTE0043,224.99,2017-05-29 13:19:35,224.99,medium,360184,2017-05-29 13:28:02,G-Technology G-Drive ev ATC Thunderbolt Hard Drive 1TB,ultraresistant 1TB external hard drive with Thunderbolt connection for Mac and PC.,215.99,-9.0,-4.166859576832261,Storage
1257240,360191,0,1,BEL0254,9.99,2017-05-29 13:26:51,9.99,low,360191,2017-05-29 13:50:52,Belkin TrueClear 3 screen protectors iPhone 6s Plus / 6 Plus Transparent,3 cases of anti-fingerprint screen iPhone 6s Plus / 6 Plus,12.99,3.0,23.094688221709006,Smartphones & Accessories
1257245,360193,0,1,AP20150,139.99,2017-05-29 13:27:58,139.99,medium,360193,2017-05-29 13:33:31,Like new - Apple Airport Extreme,Apple Airport Extreme Base Station 802.11ac reconditioned,219.0,79.00999999999999,36.07762557077625,Other
1257248,360191,0,2,APP0698,9.99,2017-05-29 13:30:08,19.98,low,360191,2017-05-29 13:50:52,Apple Lightning Cable Connector to USB 1m White (OEM),Apple Lightning USB Cable 1 meter to charge and sync iPhone iPad and iPod,25.0,15.01,60.040000000000006,Smartphones & Accessories
1257249,360195,0,2,CRU0023,45.99,2017-05-29 13:31:30,91.98,low,360195,2017-05-29 13:35:15,Crucial Mac Memory 4GB DDR3 1333MHz SO-DIMM,4GB RAM Mac mini iMac (2010/11) and MacBook Pro (2010/11).,53.99,8.0,14.817558807186515,Laptops
1257259,360201,0,2,CRU0021,67.55,2017-05-29 13:42:55,135.1,medium,360201,2017-05-29 13:43:42,Crucial Mac Memory 8GB 1600MHZ DDR3 SO-DIMM,8GB RAM 135V / 15V MacBook iMac (2012/2013) Mac Mini (2011/12) and iMac 5K Retina 27 inches (2014).,79.99,12.439999999999998,15.551943992999123,Laptops
1257266,360203,0,1,DLL0015,459.99,2017-05-29 13:50:08,459.99,high,360203,2017-05-29 14:04:37,"Dell U2715H Monitor 27 ""LED Slim Marco",27-inch LED Monitor Marco Slim.,574.99,115.0,20.00034783213621,Monitors
1257267,360204,0,1,APP0023,55.99,2017-05-29 13:51:24,55.99,medium,360204,2017-05-29 14:08:09,Apple Mac Keyboard Keypad Spanish,USB ultrathin keyboard Apple Mac Spanish.,59.0,3.009999999999998,5.1016949152542335,Keyboards & Mice
1257269,360203,0,1,APP0411,59.0,2017-05-29 13:52:17,59.0,medium,360203,2017-05-29 14:04:37,Apple Keyboard Keypad International English Mac,USB ultrathin keyboard Apple Mac English.,59.0,0.0,0.0,Keyboards & Mice
1257270,360203,0,1,GRT0374,34.99,2017-05-29 13:53:03,34.99,low,360203,2017-05-29 14:04:37,Griffin Elevator Mac and PC support Silver / Transparent,Support for MacBook MacBook Air and MacBook Pro,39.95,4.960000000000001,12.415519399249062,Laptops
1257276,360208,0,1,ADN0042,74.99,2017-05-29 14:01:42,74.99,medium,360208,2017-05-29 14:26:41,Adonith Pixel Pointer Black,Bluetooth digital pen tip 19mm for iPhone and iPad,74.99,0.0,0.0,Smartphones & Accessories
1257281,360211,0,1,WIT0020,189.99,2017-05-29 14:05:02,189.99,medium,360211,2017-05-29 14:07:44,Withings Home HD camera,HD surveillance camera viewing angle of 135 degrees sensor accelerometer air quality and night vision,199.95,9.95999999999998,4.981245311327822,Cameras
1257284,360212,0,1,AP20182,629.0,2017-05-29 14:09:30,629.0,high,360212,2017-05-29 14:30:29,Like new - Apple iPhone 6s Plus 32GB Silver,Apple iPhone 6s Plus Free Refurbished 32GB Color Silver,639.0,10.0,1.5649452269170578,Smartphones & Accessories
1257288,360214,0,1,MOP0072,59.99,2017-05-29 14:13:03,59.99,medium,360214,2017-05-29 15:25:19,Mophie Juice Pack Reserve Battery Case 1840 mAh iPhone 6 / 6S Black,Case 1840 mAh battery and LED indicator for iPhone 6 / 6S.,69.95,9.96,14.238741958541818,Smartphones & Accessories
1257289,360215,0,1,PLA0026,103.99,2017-05-29 14:13:33,103.99,medium,360215,2017-05-29 14:16:37,Plantronics BackBeat Fit Green Wireless Headphones,secure wireless headset sport waterproof design and fit for iPhone iPad and iPod,129.99,26.000000000000014,20.00153857989077,Smartphones & Accessories
1257292,359885,0,1,SEA0111,51.99,2017-05-29 14:17:03,51.99,medium,359885,2017-05-29 14:20:44,"Thin Laptop Hard Disk Seagate 500GB 25 ""SATA III 7200rpm",7mm internal hard drive with 500GB capacity designed for portable Mac and PC,69.99,17.999999999999993,25.71795970852978,Laptops
1257294,360216,0,1,LAC0181,136.99,2017-05-29 14:19:50,136.99,medium,360216,2017-05-29 14:23:24,LaCie Porsche Design Mobile Hard Drive 2TB USB-C and USB 3.0,2TB External Hard Drive USB-C and USB 3.0 connection for Mac and PC,134.99,-2.0,-1.4815912289799245,Storage
1257295,360216,0,1,SAN0149,44.99,2017-05-29 14:20:12,44.99,low,360216,2017-05-29 14:23:24,Sandisk Ultra Dual Flash Drive 128GB USB-C / USB,128GB pendrive with two different USB-C and USB connection for Mac and PC,58.99,14.0,23.732836073910832,Storage
1257296,360016,0,1,LEX0034,53.99,2017-05-29 14:20:46,53.99,medium,360016,2017-05-29 14:21:28,Lexar JumpDrive Lightning USB 3.0 C20i Pendrive 64GB,64GB external memory with Lightning to USB connection and application for iPhone iPod and iPad,108.9,54.910000000000004,50.42240587695134,Smartphones & Accessories
1257301,360217,0,1,LMP0007,39.99,2017-05-29 14:29:29,39.99,low,360217,2017-05-29 14:33:34,KeyPad LMP Bluetooth Keypad Mac,expansion keypad Mac with bluetooth connection.,54.99,15.0,27.277686852154936,Other
1257318,360227,0,1,XOO0009,19.99,2017-05-29 14:55:48,19.99,low,360227,2017-05-29 15:05:01,"Xoopar Boy Mini Speaker 3 ""Black Bluetooth",ultra small shaped MUI ± eco Bluetooth connection for iPhone iPad iPod Mac and PC Speaker,24.99,5.0,20.008003201280513,Smartphones & Accessories
1257329,360232,0,2,LAC0155,134.99,2017-05-29 15:08:46,269.98,medium,360232,2017-05-29 15:17:45,LaCie Rugged Mini USB 3.0 2TB Mac and PC,Hard Drive 2TB portable wireless ultra-resistant USB 3.0 for Mac and PC.,139.99,5.0,3.5716836916922636,Storage
1257335,360233,0,2,APP0698,9.99,2017-05-29 15:13:32,19.98,low,360233,2017-05-29 15:21:49,Apple Lightning Cable Connector to USB 1m White (OEM),Apple Lightning USB Cable 1 meter to charge and sync iPhone iPad and iPod,25.0,15.01,60.040000000000006,Smartphones & Accessories
1257337,360235,0,1,APP1645,729.0,2017-05-29 15:14:47,729.0,high,360235,2017-05-29 15:23:58,Apple iPhone 7 32GB Silver,New Apple iPhone 32GB Free Silver 7,639.0,-90.0,-14.084507042253522,Smartphones & Accessories
1257340,360236,0,1,JMO0082,19.99,2017-05-29 15:17:45,19.99,low,360236,2017-05-29 15:20:13,Just Mobile Tenc Case iPhone 6 / 6S Plus Crystal Clear,Polycarbonate shell with self-Heald for iPhone 6 / 6S Plus.,29.99,10.0,33.344448149383126,Smartphones & Accessories
1257343,360238,0,1,TUC0302,29.99,2017-05-29 15:20:07,29.99,low,360238,2017-05-29 15:42:05,"Top Tucano Second Skin Case Macbook Pro 15 ""(late 2016) Black",Protective cover with reinforced zipper and additional pocket Macbooks 15 inches (Late 2016),34.9,4.91,14.068767908309457,Laptops
1257350,360238,0,1,BEL0233,26.99,2017-05-29 15:25:38,26.99,low,360238,2017-05-29 15:42:05,Belkin Mini DisplayPort to HDMI 4K Black,Mini DisplayPort to HDMI 4K resolution.,29.99,3.0,10.00333444481494,Cables & Chargers
1257353,360243,0,1,ELA0043,19.99,2017-05-29 15:34:08,19.99,low,360243,2017-05-29 15:38:24,elago W4 Support Stand 1998 Vintage Aqua Blue Apple Watch,Vintage design support slot Charging Cable for Apple Watch,24.96,4.970000000000002,19.911858974358985,Smartwatches & Accessories
1257357,360238,0,1,SAT0020,24.99,2017-05-29 15:36:20,24.99,low,360238,2017-05-29 15:42:05,Satechi Aluminum Card Reader USB-C to USB 3.0 / Micro SD Silver for Mac,Card reader with SD slots for SD and USB and Micro-C connection and USB 3.0,34.99,10.000000000000004,28.579594169762796,Other
1257364,360250,0,1,SAN0116,79.99,2017-05-29 15:54:19,79.99,medium,360250,2017-05-29 16:08:47,SanDisk Connect Wireless Flash Drive 128GB Wireless Black / Gold,Wireless Storage 128GB for iPhone / iPad / Mac.,79.99,0.0,0.0,Smartphones & Accessories
1257368,360252,0,1,PLA0031,199.99,2017-05-29 16:01:01,199.99,medium,360252,2017-05-29 16:09:37,Backbeats Plantronics Wireless Headset Pro 2 Brown,Bluetooth helmets battery life 24h and external noise cancellation for iPhone iPad and iPod,249.99,50.0,20.00080003200128,Smartphones & Accessories
1257373,360254,0,1,PAC0409,221.99,2017-05-29 16:04:23,221.99,medium,360254,2017-05-29 16:06:46,Kingston V300 SSD expansion kit of 480GB + Datadoubler for MacBook and MacBook Pro from 2008 to 2012,480GB + Datadoubler extension for 2008-2010 MacBook and MacBook Pro Late 2008 Mid 2012 Kit tools,280.98,58.99000000000001,20.994376823973237,Laptops
1257375,359272,0,1,SAM0073,99.99,2017-05-29 16:05:12,99.99,medium,359272,2017-05-29 16:25:16,Samsung 850 EVO SSD Disk 250GB,SSD hard drive Mac and PC 25 inch 250GB SATA III with 3D V-NAND.,107.99,8.0,7.408093341976109,Storage
1257380,359794,0,1,GRT0450,41.99,2017-05-29 16:11:49,41.99,low,359794,2017-05-28 12:59:14,Griffin Survivor iPhone Case Summit 8 Plus / 7 Black Plus,hard case with screen protector and support clip for iPhone,49.99,8.0,16.003200640128025,Smartphones & Accessories
1257386,360257,0,1,FCM0004-2,39.99,2017-05-29 16:19:22,39.99,low,360257,2017-05-29 16:25:12,Mac memory FCM 4GB (2x2GB) 667MHz DDR2 SO-DIMM,RAM 4GB (2x2GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,58.0,18.009999999999998,31.051724137931032,Laptops
1257387,360258,0,1,SAN0061,394.99,2017-05-29 16:21:03,394.99,high,360258,2017-05-29 16:29:04,SanDisk Extreme Pro SSD 960GB Drive,SATA III SSD hard disk (6Gb / s) of 960GB.,459.99,65.0,14.130741972651577,Storage
1257390,360259,0,1,WDT0381,58.99,2017-05-29 16:22:23,58.99,medium,360259,2017-05-29 16:32:33,WD 120GB SSD Drive Green,120GB SSD SATA 3 (6Gb / s) for Mac and PC,65.0,6.009999999999998,9.246153846153844,Storage
1257393,354108,0,1,APP1679,35.99,2017-05-29 16:24:52,35.99,low,354108,2017-05-09 10:58:28,Apple iPhone Silicone Case Cover Red 8/7,Ultrathin silicone case and microfiber premium for iPhone 8/7,39.0,3.009999999999998,7.717948717948713,Smartphones & Accessories
1257400,360263,0,1,KAN0025-A,12.31,2017-05-29 16:27:08,12.31,low,360263,2017-05-29 16:29:38,Open - iAdapt Kanex Mini DisplayPort to DVI-D,Cable Adapter Mini Display Port to DVI-D,24.95,12.639999999999999,50.661322645290575,Monitors
1257411,360267,0,1,SAN0121,43.99,2017-05-29 16:41:31,43.99,low,360267,2017-05-29 16:55:52,Sandisk Extreme Pro Memory Card 64GB SDXC UHS-I U3 V30 95MB / s-90MB / s,UHS-I card memory and 64GB speeds Class 3 95MB / 90MB,45.99,2.0,4.348771472059143,Storage
1257412,360267,0,1,SAN0120,25.99,2017-05-29 16:41:39,25.99,low,360267,2017-05-29 16:55:52,Sandisk Extreme Pro SDHC UHS-I 32GB U3 V30 95MB / s-90MB / s,32GB memory card speeds UHS Class 3 95MB / s-90MB / s,29.99,4.0,13.337779259753251,Storage
1257415,360269,0,1,PUR0152,12.99,2017-05-29 16:44:13,12.99,low,360269,2017-05-29 16:56:09,"Puro TPU UltraSlim 03 ""Case + Screen Protector iPhone 7/8 Green",Ultrathin Flexible TPU cover material included screen protector for iPhone 7/8,12.95,-0.040000000000000924,-0.30888030888031603,Smartphones & Accessories
1257419,360271,0,2,LEX0020,10.99,2017-05-29 16:47:03,21.98,low,360271,2017-05-29 18:14:40,Lexar Premium SDHC UHS Class 1 | 32GB,SDHC Memory Card 32GB UHS Class 1 with speeds of 45MB / 10MB,18.99,7.999999999999998,42.1274354923644,Storage
1257421,360272,0,1,TRK0007,29.99,2017-05-29 16:48:32,29.99,low,360272,2017-05-29 16:55:09,Bravo Locator Black Trackr,Bluetooth locator objects APP for iPhone,29.99,0.0,0.0,Smartphones & Accessories
1257442,360281,0,1,OWC0218,119.99,2017-05-29 17:02:39,119.99,medium,360281,2017-05-29 17:09:21,"SSD expansion kit OWC Aura Pro 6G 120GB MacBook Air 11 ""and 13"" 2012",120GB SSD expansion for MacBook Air 11-inch and 13-inch 2012 with Tools Kit,151.0,31.010000000000005,20.536423841059605,Laptops
1257448,360283,0,1,FCM0003-2,84.99,2017-05-29 17:09:04,84.99,medium,360283,2017-05-29 17:13:33,Mac memory FCM 8GB (2x4GB) SO-DIMM DDR3 1066MHz,RAM 8GB (2x4GB) Mac mini iMac MacBook and MacBook Pro (2009/10).,87.98,2.990000000000009,3.398499659013422,Laptops
1257452,360286,0,1,BEL0231,21.99,2017-05-29 17:10:31,21.99,low,360286,2017-05-29 17:21:24,Belkin HDMI to DVI Cable 18m,HDMI to DVI Cable 18m,34.99,13.000000000000004,37.153472420691635,Cables & Chargers
1257453,360286,0,1,BEL0234,26.99,2017-05-29 17:11:18,26.99,low,360286,2017-05-29 17:21:24,Cable Belkin Mini DisplayPort to HDMI 4K 18mm,Mini DisplayPort to HDMI Cable High Resolution 18m,39.99,13.000000000000004,32.508127031757944,Cables & Chargers
1257466,360294,0,1,DLL0035,289.99,2017-05-29 17:40:51,289.99,medium,360294,2017-05-29 17:48:02,"Dell U2415 Monitor 24 ""FHD",FHD 24-inch monitor with multiple ports for Mac and PC.,371.99,82.0,22.043603322669963,Monitors
1257490,356574,0,2,PAC0779,269.99,2017-05-29 17:57:59,539.98,medium,356574,2017-05-30 13:23:52,Samsung SSD 850 expansion kit PRO 500GB + OWC Mount Pro for Mac Pro 2009 to 2012,500GB SSD expansion kit + Adapter Mount Pro for Mac Pro Early 2009 to Mid 2012,285.98,15.990000000000009,5.5913000909154515,Desktops
1257502,360313,0,1,WAC0172,79.99,2017-05-29 18:05:13,79.99,medium,360313,2017-05-29 18:09:20,Education - Wacom Intuos Creative Art Pen & Touch S Black,Graphic tablet with pen and touch digital toolbox for Mac and PC.,99.99,20.0,20.002000200020003,Tablets & Accessories
1257525,360321,0,1,WAC0174,79.99,2017-05-29 18:22:41,79.99,medium,360321,2017-05-29 18:59:43,Education - Wacom Intuos Photo Creative Pen & Touch S Black,Graphic tablet with pen and touch digital toolbox for Mac and PC.,99.99,20.0,20.002000200020003,Tablets & Accessories
1257535,360327,0,1,OWC0218,124.99,2017-05-29 18:37:46,124.99,medium,360327,2017-05-30 19:26:32,"SSD expansion kit OWC Aura Pro 6G 120GB MacBook Air 11 ""and 13"" 2012",120GB SSD expansion for MacBook Air 11-inch and 13-inch 2012 with Tools Kit,151.0,26.010000000000005,17.22516556291391,Laptops
1257548,360335,0,2,NDA0009,11.99,2017-05-29 18:49:11,23.98,low,360335,2017-05-29 19:00:52,Nonda Mini USB-C to USB-A Silver,Mini USB-C USB adapter for MacBook,12.54,0.5499999999999989,4.385964912280694,Laptops
1257614,360361,0,1,CRU0017-2,90.99,2017-05-29 20:01:32,90.99,medium,360361,2017-05-31 16:43:19,Crucial memory Mac 8GB (2x4GB) SO-DIMM DDR3 1333MHz,RAM 8GB (2x4GB) Mac mini (2011) iMac (2010/11) MacBook Pro (2011),107.98,16.99000000000001,15.73439525838119,Laptops
1257624,360369,0,1,LAC0214,415.99,2017-05-29 20:23:12,415.99,high,360369,2017-06-01 00:11:27,LaCie 2big Thunderbolt Hard Drive 6TB Raid 2 USB 3.0,RAID box double-disc capacity 6TB Thunderbolt connection 2 and USB 3.0 for Mac and PC,449.0,33.00999999999999,7.351893095768372,Storage
1257625,360370,0,1,TOS0022,99.99,2017-05-29 20:23:54,99.99,medium,360370,2017-05-29 20:28:32,"Toshiba Canvio Basic 25 ""3TB USB 3.0 Black",25-inch external hard drive 3TB USB 3.0 for Mac and PC.,139.95,39.959999999999994,28.553054662379417,Storage
1257640,360377,0,1,WAC0221,284.0,2017-05-29 21:02:13,284.0,medium,360377,2017-05-29 21:24:09,Education - Wacom Intuos Pro M South Graphics Tablet,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,95.89999999999998,25.24348512766517,Tablets & Accessories
1257642,360379,0,1,APP0405-A,49.48,2017-05-29 21:11:32,49.48,low,360379,2017-05-29 21:20:21,Open - Apple Keyboard Keypad International English Mac,USB ultrathin keyboard Apple Mac English.,59.0,9.520000000000003,16.13559322033899,Keyboards & Mice
1257666,360390,0,1,APP1971,519.0,2017-05-29 21:44:47,519.0,high,360390,2017-05-29 21:56:51,Apple iPhone SE 128GB Space Gray,New iPhone screen 4-inch 128 GB free.,529.0,10.0,1.890359168241966,Smartphones & Accessories
1257669,360390,0,1,LIF0112,59.99,2017-05-29 21:52:30,59.99,medium,360390,2017-05-29 21:56:51,LifeProof Fre Submersible Case iPhone 5 / 5S Black,waterproof and extreme conditions Case for iPhone SE / 5s / 5,79.99,19.999999999999993,25.003125390673826,Smartphones & Accessories
1257679,360396,0,4,NTE0100,57.99,2017-05-29 22:03:39,231.96,medium,360396,2017-05-29 22:23:48,NewerTech Guardian Maximus RAID mini FW800 / eSATA / USB,Mini Raid system with FW800 / eSATA / USB connection for Mac and PC.,120.99,62.99999999999999,52.0704190428961,Other
1257712,360412,0,1,WAC0209,49.99,2017-05-29 22:32:58,49.99,low,360412,2017-05-29 22:39:05,Wacom Bamboo Fineline 3 pointer Black,Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad,59.9,9.909999999999997,16.544240400667775,Smartphones & Accessories
1257713,360412,0,1,WAC0203,24.99,2017-05-29 22:33:30,24.99,low,360412,2017-05-29 22:39:05,Wacom Bamboo Stylus Duo 4 Black,digital pen and pencil with built-in triangular design for iPad and iPhone,29.9,4.91,16.42140468227425,Smartphones & Accessories
1257718,360412,0,1,JMO0093,39.99,2017-05-29 22:35:37,39.99,low,360412,2017-05-29 22:39:05,Just Mobile iPad Pro screen protector AutoHeal,Screen Protector for iPad Pro tempered glass.,49.95,9.96,19.93993993993994,Tablets & Accessories
1257723,360417,0,1,WHO0007,8.99,2017-05-29 22:39:45,8.99,low,360417,2017-05-29 22:47:56,Whoosh GO Cleaner Spray 30ml,Spray screen cleaner.,9.99,1.0,10.01001001001001,Other
1257724,360417,0,1,NTE0045,19.99,2017-05-29 22:40:12,19.99,low,360417,2017-05-29 22:47:56,NewerTech NuGuard KX iPhone Case SE / 5s / 5 Black,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,60.99,41.0,67.22413510411542,Smartphones & Accessories
1257769,357528,0,1,ELA0020,19.95,2017-05-29 23:38:09,19.95,low,357528,2017-05-31 23:51:33,elago R1 Intelli Case Black Case Control Apple TV,thin silicone case with strap and magnetic holder for control Apple TV,19.95,0.0,0.0,Cases & Protection
1257857,360469,0,1,SEA0103,53.99,2017-05-30 08:08:29,53.99,medium,360469,2017-05-30 08:26:31,"Seagate Barracuda 1TB Hard Drive 25 ""7mm",Internal Hard Drive 1TB 7mm and 25 for Mac and PC,69.99,15.999999999999993,22.860408629804247,Storage
1257859,360470,0,1,LAC0182,205.99,2017-05-30 08:10:34,205.99,medium,360470,2017-05-30 08:31:22,LaCie Porsche Design Mobile Hard Drive 4TB USB-C and USB 3.0,4TB External Hard Drive USB-C and USB 3.0 connection for Mac and PC,199.99,-6.0,-3.000150007500375,Storage
